CVE_ID,Published,CVSS,Severity,Vendor,Product,Description,VulnStatus,PubDate,DaysOld,KnownExploited,RiskScore,RiskTier
CVE-2026-10045,2026-06-09 19:17:31.760000+00:00,9.8,CRITICAL,Unknown,Unknown,"Shenzhen Kangda Xin Intelligent Network Technology Company's router, model DR300, version 2.1.2.121, contains hardcoded login credentials and has telnet enabled by default on WAN and LAN interfaces. These vulnerabilities allow attackers to read and write to memory, modify firmware stored in flash, inspect active connections, and view currently connected devices.",Deferred,2026-06-09,4.1395564711921295,False,61.04,High
CVE-2026-30141,2026-06-09 19:17:32.447000+00:00,9.8,CRITICAL,Unknown,Unknown,An issue was discovered in bitbank2 AnimatedGIF v2.2.0. A buffer overflow in the DecodeLZW function allows remote attackers to cause a denial of service (crash) or potentially execute arbitrary code via a crafted GIF file.,Deferred,2026-06-09,4.139548519803241,False,61.04,High
CVE-2026-44748,2026-06-09 01:16:46.603000+00:00,9.9,CRITICAL,Unknown,Unknown,"SAP NetWeaver Application Server ABAP and ABAP Platform allows an authenticated attacker with normal privileges to obtain a valid signed message and send modified signed XML documents to the verifier. This may result in acceptance of tampered identity information leading to unauthorized access to sensitive user data and potential disruption of normal system usage. This causes a high impact on confidentiality, integrity and availability of the application.",Awaiting Analysis,2026-06-09,4.890079121655092,False,61.01,High
CVE-2026-47643,2026-06-09 17:17:36.270000+00:00,9.8,CRITICAL,Unknown,Unknown,External control of file name or path in Azure Stack Edge allows an unauthorized attacker to execute code over a network.,Awaiting Analysis,2026-06-09,4.222837605451389,False,60.98,High
CVE-2026-47291,2026-06-09 17:17:34.627000+00:00,9.8,CRITICAL,Microsoft,Windows 10 1607,Integer overflow or wraparound in Windows HTTP.sys allows an unauthorized attacker to execute code over a network.,Analyzed,2026-06-09,4.222856621655093,False,60.98,High
CVE-2026-45657,2026-06-09 17:17:33+00:00,9.8,CRITICAL,Microsoft,Windows 11 23H2,Use after free in Windows Kernel allows an unauthorized attacker to execute code over a network.,Analyzed,2026-06-09,4.222875452673611,False,60.98,High
CVE-2026-44815,2026-06-09 17:17:17.717000+00:00,9.8,CRITICAL,Microsoft,Windows 10 1607,Stack-based buffer overflow in Windows DHCP Client allows an unauthorized attacker to execute code over a network.,Analyzed,2026-06-09,4.223052339247685,False,60.98,High
CVE-2026-26142,2026-06-09 17:17:03.087000+00:00,9.8,CRITICAL,Unknown,Unknown,Deserialization of untrusted data in Nuance PowerScribe allows an unauthorized attacker to execute code over a network.,Awaiting Analysis,2026-06-09,4.223221667951389,False,60.98,High
CVE-2026-38615,2026-06-09 17:17:05.570000+00:00,9.8,CRITICAL,Unknown,Unknown,DedeCMS V5.7.118 is vulnerable to Command Execution in file_manage_control.php.,Deferred,2026-06-09,4.223192929525463,False,60.98,High
CVE-2026-49841,2026-06-09 17:17:47.870000+00:00,9.8,CRITICAL,Freeswitch,Freeswitch,"FreeSWITCH is a Software Defined Telecom Stack enabling the digital transformation from proprietary telecom switches to a software implementation that runs on any commodity hardware. Prior to version 1.11.1, the mod_verto HTTP request handler allocates a fixed 2 MiB buffer for a POST application/x-www-form-urlencoded body but accepts Content-Length up to just under 10 MiB. The body-read loop is bounded by Content-Length rather than the buffer size, producing an attacker-controlled heap overflow of up to ~8 MiB -- before the HTTP basic-auth check runs. This issue has been patched in version 1.11.1.",Analyzed,2026-06-09,4.222703346192129,False,60.98,High
CVE-2026-25089,2026-06-09 16:16:39.943000+00:00,9.8,CRITICAL,Fortinet,Fortisandbox,"A improper neutralization of special elements used in an os command ('os command injection') vulnerability in Fortinet FortiSandbox 5.0.0 through 5.0.5, FortiSandbox 4.4.0 through 4.4.8, FortiSandbox 4.2 all versions, FortiSandbox Cloud 5.0.4 through 5.0.5, FortiSandbox PaaS 5.0.4 through 5.0.5 may allow an unauthenticated attacker to execute unauthorized commands via specifically crafted HTTP requests",Analyzed,2026-06-09,4.265156204988426,False,60.95,High
CVE-2026-8025,2026-06-09 16:16:44.320000+00:00,9.8,CRITICAL,Unknown,Unknown,"Improper neutralization of special elements used in an SQL command ('SQL injection') vulnerability in MOSK Information Technologies Ltd. CBS Platform allows SQL Injection.

This issue affects CBS Platform: through 09062026.  NOTE: The vendor was contacted and it was learned that the product is not supported.",Deferred,2026-06-09,4.265105545266204,False,60.95,High
CVE-2026-7486,2026-06-09 14:16:45.407000+00:00,9.8,CRITICAL,Unknown,Unknown,"Improper neutralization of special elements used in an SQL command ('SQL injection') vulnerability in Netcad Software Inc. E-İmar allows SQL Injection.

This issue affects E-İmar: from 2.10.1.0 before 3.0.2.",Deferred,2026-06-09,4.348426297581018,False,60.89,High
CVE-2026-46703,2026-06-10 23:16:47.893000+00:00,9.6,CRITICAL,Unknown,Unknown,"Boxlite is a sandbox service that allows users to create lightweight virtual machines (Boxes) and launch OCI containers within them to run untrusted code. Prior to version 0.9.0, Boxlite allows users to specify the OCI image used by containers in the sandbox. However, when processing tar entries in OCI images, Boxlite does not account for the possibility that entries may be symlinks pointing to absolute paths. An attacker can craft a malicious OCI image and distribute it on image hosting platforms such as DockerHub, tricking users into using it. Once a user loads the malicious image, the attacker can write arbitrary content to any path on the host, which can further lead to remote code execution on the host. This issue has been patched in version 0.9.0.",Deferred,2026-06-10,2.9733975244328703,False,60.88,High
CVE-2017-20251,2026-06-09 13:16:35.140000+00:00,9.8,CRITICAL,Unknown,Unknown,WordPress Insert PHP plugin versions before 3.3.1 contain a PHP code injection vulnerability that allows unauthenticated attackers to execute arbitrary PHP code by injecting malicious shortcodes through the WordPress REST API. Attackers can send POST requests to the wp-json/wp/v2/posts endpoint with crafted content containing insert_php shortcodes to include and execute remote PHP files on the server.,Deferred,2026-06-09,4.390211795266203,False,60.86,High
CVE-2026-44990,2026-06-12 21:16:22.447000+00:00,9.3,CRITICAL,Unknown,Unknown,"ApostropheCMS is an open-source Node.js content management system, and sanitize-html provides a simple HTML sanitizer with a clear API. Under the default configuration, versions of `sanitize-html` prior to 2.17.4 can turn attacker-controlled content inside a disallowed `xmp` element into live HTML or JavaScript. This is a sanitizer bypass in the default `disallowedTagsMode: 'discard'` path and can lead to stored XSS in applications that render sanitized output back to users. Version 2.17.4 patches the issue.",Received,2026-06-12,1.0570253716550926,False,60.74,High
CVE-2026-46442,2026-06-08 16:16:41.347000+00:00,9.9,CRITICAL,Flowiseai,Flowise,"Flowise is a drag & drop user interface to build a customized large language model flow. Prior to version 3.1.2, POST /api/v1/node-custom-function lacks route-level authorization, allowing any authenticated user or API key to submit arbitrary JavaScript to the Custom JS Function node. When E2B_APIKEY is not configured — the common deployment case — Flowise executes this code inside a NodeVM sandbox. This sandbox can be escaped, allowing an attacker to reach the host process object and execute system commands via child_process. The result is authenticated remote code execution on the Flowise server host. This issue has been patched in version 3.1.2.",Analyzed,2026-06-08,5.265139954988426,False,60.74,High
CVE-2026-9698,2026-06-09 08:16:29.190000+00:00,9.8,CRITICAL,Perl,Dbi,"DBI versions before 1.648 for Perl saved errors in a limited-sized buffer.

Error messages that were returned when RaiseError, PrintError or HandleError were set were written to a 200-byte buffer without a length limit.

Attackers that can influence the error text in an application can trigger a buffer overflow.",Analyzed,2026-06-09,4.598613994340278,False,60.72,High
CVE-2026-44083,2026-06-09 08:16:28.940000+00:00,9.8,CRITICAL,Qnap,Qumagie,"An authorization bypass through user-controlled key vulnerability has been reported to affect QuMagie. The remote attackers can then exploit the vulnerability to gain unintended privileges.

We have already fixed the vulnerability in the following version:
QuMagie 2.9.1 and later",Analyzed,2026-06-09,4.598616887858796,False,60.72,High
CVE-2026-5067,2026-06-09 06:16:53.920000+00:00,9.8,CRITICAL,Unknown,Unknown,"A remote, unauthenticated attacker can trigger memory corruption in Zephyr's HTTP server WebSocket upgrade path by sending a crafted Sec-WebSocket-Key header. The HTTP/1 header parser copies the header into a fixed-size buffer using a bounded copy that does not guarantee NUL termination when the input length reaches the buffer size. During upgrade handling the buffer is copied to a local stack buffer and passed to strlen(); if no NUL exists in-bounds, strlen() reads beyond the stack buffer and subsequent concatenation with the WebSocket magic string can write out of bounds. This leads to out-of-bounds read and write on stack memory, resulting in crash (denial of service) and potentially code execution. The path is reachable when CONFIG_HTTP_SERVER_WEBSOCKET is enabled.",Awaiting Analysis,2026-06-09,4.681661100821759,False,60.66,High
CVE-2026-53476,2026-06-10 15:16:42.220000+00:00,9.6,CRITICAL,Unknown,Unknown,"A flaw was found in assisted-migration-agent. An unauthenticated attacker, located on the same local area network (LAN), can exploit a path traversal vulnerability. By crafting a specially designed gzipped tarball, the attacker can bypass security checks and write arbitrary files to the system. This could ultimately lead to the execution of unauthorized code on the appliance.",Awaiting Analysis,2026-06-10,3.306796517488426,False,60.64,High
CVE-2026-53474,2026-06-10 15:16:41.943000+00:00,9.6,CRITICAL,Unknown,Unknown,"A flaw was found in migration-planner. A remote authenticated attacker could exploit this vulnerability by uploading a specially crafted RVTools .xlsx file. Due to improper input sanitization, malicious SQL embedded within a spreadsheet cell is executed when cluster names are processed. This SQL Injection allows for arbitrary file reading on the system, potentially exposing sensitive information such as Kubernetes service account tokens and other credentials, which could lead to a full compromise of the SaaS environment.",Awaiting Analysis,2026-06-10,3.3067997235069444,False,60.64,High
CVE-2026-53471,2026-06-10 15:16:41.703000+00:00,9.6,CRITICAL,Unknown,Unknown,"A flaw was found in migration-planner. The agent-API middleware processes JSON Web Tokens (JWTs) for authentication, but its UpdateSourceInventory and UpdateAgentStatus handlers fail to validate the source_id claim within these tokens against the requested source ID. This oversight allows an authenticated attacker with a valid agent token to manipulate data across different tenants, leading to a complete collapse of tenant isolation. This could result in unauthorized overwriting of victim inventory, planting of malicious credential URLs, or corruption of migration assessments.",Awaiting Analysis,2026-06-10,3.3068025012847224,False,60.64,High
